clip_id,dataset_id,fold_r,split,soundscape,masker,smr_db,is_common_stimulus,audio_asset,video_asset,video_asset_id,start_s,end_s,licence_spdx,n_responses,mean_PAQ1_pleasant,mean_PAQ2_vibrant,mean_PAQ3_eventful,mean_PAQ4_chaotic,mean_PAQ5_annoying,mean_PAQ6_monotonous,mean_PAQ7_uneventful,mean_PAQ8_calm,mean_appropriate,mean_ISOPleasant,mean_ISOEventful,LAeq_dBA,loudness_N_sone,sharpness_S_acum,roughness_R_asper,fluctuation_strength_F_vacil,tonality_T_tu
ARAUS_014217,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,bird_00070.wav,-3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.103553,0.103553,69.74,22.6,1.15,0.0357,0.0302,0.637
ARAUS_014218,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,bird_00074.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,0.28033,0.573223,67.53,21.9,1.19,0.0369,0.0291,0.333
ARAUS_014219,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,bird_00077.wav,6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,-0.103553,0.353553,67.18,21.4,1.14,0.0369,0.0273,0.304
ARAUS_014220,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00001.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,1.0,2.0,4.0,5.0,5.0,3.0,3.0,1.0,2.0,-0.78033,0.323223,72.55,35.2,1.26,0.0371,0.0219,2.5
ARAUS_014221,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00001.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,0.103553,-0.207107,69.22,27.1,1.23,0.0365,0.0217,1.26
ARAUS_014222,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00006.wav,-3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,1.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,-0.487437,0.926777,69.69,27.2,1.26,0.0391,0.0189,0.254
ARAUS_014223,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00006.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,-0.073223,0.323223,67.87,23.3,1.2,0.0364,0.0213,0.266
ARAUS_014224,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00006.wav,6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,4.0,2.0,5.0,4.0,2.0,2.0,1.0,4.0,-0.353553,0.43934,67.47,22.4,1.17,0.0365,0.0216,0.279
ARAUS_014225,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00007.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,3.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,-0.5,-0.06066,69.24,25.4,1.29,0.0394,0.0215,0.256
ARAUS_014226,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00007.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,1.0,4.0,5.0,2.0,4.0,2.0,1.0,2.0,4.0,-0.164214,0.56066,68.32,23.8,1.25,0.0383,0.0211,0.26
ARAUS_014227,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00008.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,1.0,4.0,4.0,5.0,5.0,2.0,1.0,1.0,2.0,-0.56066,0.75,68.59,25.3,1.53,0.032,0.0995,0.277
ARAUS_014228,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00008.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,-0.21967,0.426777,67.9,24.0,1.44,0.033,0.0713,0.279
ARAUS_014229,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00010.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,-0.426777,0.012563,71.26,27.0,1.21,0.0468,0.0252,0.494
ARAUS_014230,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00010.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,-0.353553,-0.353553,67.97,22.6,1.16,0.0382,0.0229,0.34
ARAUS_014231,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00011.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,3.0,5.0,5.0,4.0,1.0,1.0,1.0,2.0,-0.353553,0.853553,71.21,29.8,1.56,0.0352,0.0191,0.198
ARAUS_014232,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00011.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,0.073223,-0.176777,68.63,25.1,1.44,0.0346,0.0201,0.232
ARAUS_014233,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00011.wav,6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,-0.103553,0.0,67.52,22.8,1.31,0.0357,0.0212,0.267
ARAUS_014234,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00027.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,-0.103553,0.5,70.85,29.5,1.74,0.0289,0.0225,0.257
ARAUS_014235,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00027.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,-0.146447,0.06066,67.79,24.1,1.45,0.0329,0.0219,0.266
ARAUS_014236,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00027.wav,6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,-0.28033,0.21967,67.43,23.1,1.37,0.034,0.0221,0.274
ARAUS_014237,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00036.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,1.0,2.0,3.0,2.0,5.0,1.0,3.0,2.0,4.0,-0.34099,0.073223,67.85,24.0,1.54,0.033,0.0217,0.394
ARAUS_014238,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,construction_00036.wav,6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,-0.25,0.353553,67.47,23.2,1.45,0.034,0.0219,0.355
ARAUS_014239,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,silence_00004.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,3,3.0,3.0,3.0,3.0,2.0,3.6666666666666665,3.0,2.6666666666666665,4.0,0.03033,-0.024407999999999985,67.02,21.2,1.13,0.0371,0.0224,0.298
ARAUS_014240,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,silence_00004.wav,-3,False,,R0015_360,R0015_360,0.0,30.0,Other,4,2.75,2.25,4.0,3.0,3.5,2.5,3.25,1.5,4.25,-0.205806,0.16919425,67.02,21.2,1.13,0.0371,0.0224,0.298
ARAUS_014241,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,silence_00004.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,3,3.3333333333333335,3.0,3.6666666666666665,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.6666666666666665,3.3333333333333335,3.3333333333333335,0.2255923333333333,0.07914566666666667,67.02,21.2,1.13,0.0371,0.0224,0.298
ARAUS_014242,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,silence_00004.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,4,3.0,4.5,3.5,3.0,2.75,2.75,2.0,2.25,3.0,0.09911175,0.3383885,67.02,21.2,1.13,0.0371,0.0224,0.298
ARAUS_014243,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,silence_00004.wav,6,False,,R0015_360,R0015_360,0.0,30.0,Other,4,3.75,3.5,3.25,3.25,2.75,3.25,2.5,2.25,3.75,0.048636000000000006,0.16919425,67.02,21.2,1.13,0.0371,0.0224,0.298
ARAUS_014244,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00002.wav,-3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,1.0,3.0,3.0,4.0,5.0,4.0,2.0,1.0,3.0,-0.707107,0.25,70.23,27.2,1.37,0.036,0.0178,0.209
ARAUS_014245,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00002.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,4.0,2.0,4.0,2.0,4.0,4.0,1.0,3.0,-0.116117,0.012563,68.95,25.0,1.31,0.0358,0.0191,0.234
ARAUS_014246,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00005.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,-0.207107,0.5,72.16,30.0,1.27,0.0409,0.0204,0.522
ARAUS_014247,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00005.wav,6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,5.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,0.603553,0.207107,67.71,22.4,1.17,0.0367,0.022,0.279
ARAUS_014248,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00010.wav,-3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,2.0,2.0,4.0,5.0,3.0,4.0,1.0,3.0,-0.603553,-0.06066,70.13,27.0,1.26,0.04,0.0185,0.238
ARAUS_014249,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00010.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,4.0,4.0,1.0,2.0,1.0,2.0,5.0,4.0,0.71967,0.133883,68.09,23.4,1.21,0.0375,0.0205,0.265
ARAUS_014250,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00018.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,0.176777,-0.426777,69.09,24.2,1.22,0.0393,0.0174,0.234
ARAUS_014251,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00018.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,-0.103553,0.292893,68.21,23.0,1.19,0.0382,0.0188,0.255
ARAUS_014252,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00022.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,0.207107,0.207107,68.29,23.7,1.21,0.0375,0.0224,0.287
ARAUS_014253,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00022.wav,6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,3.0,0.25,0.603553,67.74,22.6,1.19,0.0372,0.0228,0.279
ARAUS_014254,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00031.wav,-3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,4.0,5.0,1.0,2.0,1.0,1.0,4.0,5.0,0.646447,0.414214,70.13,25.7,1.23,0.0389,0.0199,0.242
ARAUS_014255,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00031.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,0.46967,-0.073223,68.96,24.0,1.21,0.0382,0.0206,0.249
ARAUS_014256,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00035.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,-0.28033,0.426777,72.53,32.8,1.14,0.0423,0.02,0.733
ARAUS_014257,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00035.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,-0.323223,-0.133883,68.34,24.1,1.14,0.0371,0.0212,0.316
ARAUS_014258,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00038.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,0.176777,0.323223,69.0,24.7,1.24,0.0373,0.0191,0.23
ARAUS_014259,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,traffic_00038.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,-0.103553,0.0,68.13,23.2,1.21,0.0368,0.0203,0.253
ARAUS_014260,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00012.wav,6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,2.0,4.0,1.0,1.0,4.0,2.0,3.0,5.0,0.31066,-0.085786,67.37,22.2,1.2,0.0351,0.0218,0.281
ARAUS_014261,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00014.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.353553,-0.353553,71.99,32.4,1.47,0.0363,0.015,0.128
ARAUS_014262,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00026.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,2.0,-0.31066,0.0,71.28,29.6,1.85,0.0365,0.0232,0.196
ARAUS_014263,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00038.wav,-3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,1.0,2.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,-0.707107,0.707107,70.15,28.7,1.75,0.0316,0.0202,0.191
ARAUS_014264,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00040.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,3.0,0.103553,-0.25,71.64,31.8,1.87,0.0311,0.0172,0.179
ARAUS_014265,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00040.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,3.0,-0.146447,0.31066,68.74,26.4,1.66,0.0306,0.0203,0.228
ARAUS_014266,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00042.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,-0.073223,0.28033,68.65,25.7,1.5,0.0325,0.0198,0.225
ARAUS_014267,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00042.wav,6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,-0.103553,0.0,67.5,23.0,1.33,0.0344,0.0214,0.264
ARAUS_014268,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00044.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,-0.073223,0.426777,67.75,23.1,1.25,0.0347,0.0218,0.27
ARAUS_014269,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00046.wav,-3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,1.0,2.0,3.0,5.0,5.0,2.0,4.0,1.0,1.0,-0.707107,0.18934,69.65,26.2,1.57,0.047,0.0244,0.215
ARAUS_014270,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00049.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,2.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,-0.426777,0.426777,68.22,22.3,1.13,0.0398,0.0305,0.261
ARAUS_014271,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00051.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,-0.353553,-0.353553,71.91,30.7,1.66,0.0354,0.0195,0.161
ARAUS_014272,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00058.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,0.146447,0.353553,71.31,29.9,1.98,0.0363,0.0232,0.209
ARAUS_014273,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00061.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,-0.207107,0.5,67.78,23.9,1.46,0.0333,0.0215,0.257
ARAUS_014274,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00062.wav,-3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,-0.21967,0.633883,70.29,26.5,1.42,0.0392,0.0193,0.195
ARAUS_014275,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00064.wav,-3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,-0.103553,0.5,70.68,26.7,1.27,0.0389,0.0176,0.188
ARAUS_014276,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00070.wav,6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,-0.323223,-0.426777,67.48,22.7,1.3,0.0355,0.0207,0.265
ARAUS_014277,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,water_00080.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,1.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,1.0,-0.383883,-0.28033,68.72,24.9,1.39,0.0346,0.02,0.232
ARAUS_014278,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00004.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,0.06066,0.06066,67.74,23.4,1.29,0.0344,0.0211,0.262
ARAUS_014279,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00004.wav,6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,-0.146447,0.5,67.4,22.5,1.23,0.0353,0.0213,0.275
ARAUS_014280,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00006.wav,-3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,0.03033,0.426777,70.01,29.2,1.61,0.0318,0.0171,0.163
ARAUS_014281,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00006.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,4.0,5.0,2.0,2.0,1.0,1.0,4.0,3.0,0.573223,0.487437,68.79,26.6,1.53,0.0317,0.0187,0.199
ARAUS_014282,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00008.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,-0.426777,0.28033,74.27,34.1,1.1,0.0511,0.0207,0.0587
ARAUS_014283,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00008.wav,-3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,-0.426777,-0.133883,72.04,29.6,1.11,0.0472,0.0192,0.0879
ARAUS_014284,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00010.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,1.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,2.0,-0.926777,-0.237437,72.93,29.1,1.11,0.0627,0.0327,0.119
ARAUS_014285,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00010.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,1.0,4.0,5.0,5.0,5.0,4.0,1.0,1.0,3.0,-0.707107,0.707107,69.44,24.4,1.12,0.0454,0.0212,0.192
ARAUS_014286,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00012.wav,-6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,-0.133883,0.28033,73.43,32.6,1.33,0.0425,0.0145,0.0928
ARAUS_014287,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00012.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,-0.207107,0.5,68.58,23.9,1.23,0.0374,0.0183,0.223
ARAUS_014288,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00015.wav,-3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,-0.116117,-0.366117,69.48,27.3,1.59,0.0322,0.0199,0.209
ARAUS_014289,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00015.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,0.323223,-0.073223,68.44,25.2,1.5,0.0331,0.0211,0.235
ARAUS_014290,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00015.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,-0.073223,0.133883,67.8,23.8,1.41,0.0344,0.0218,0.254
ARAUS_014291,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00028.wav,3,False,,R0015_360,R0015_360,0.0,30.0,Other,1,2.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,-0.207107,-0.06066,68.42,25.9,1.8,0.0305,0.0215,0.232
ARAUS_014292,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00028.wav,6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,0.03033,-0.28033,67.78,24.5,1.67,0.0319,0.022,0.248
ARAUS_014293,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00035.wav,0,False,,R0015_360,R0015_360,0.0,30.0,Other,1,3.0,5.0,5.0,4.0,3.0,1.0,4.0,2.0,2.0,0.146447,0.542893,68.31,25.4,1.56,0.0311,0.0204,0.239
ARAUS_014294,ARAUS,4,train,R0015_segment_binaural_44100_2.wav,wind_00035.wav,6,False,,R0015_360,R0015_360,0.0,30.0,Other,1,4.0,4.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.31066,67.39,23.0,1.38,0.034,0.0221,0.267
ARAUS_014295,ARAUS,4,train,R0019_segment_binaural_44100_1.wav,bird_00004.wav,0,False,,R0019_360,R0019_360,0.0,30.0,Other,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,0.116117,-0.323223,56.45,11.7,1.31,0.0233,0.0178,0.125
ARAUS_014296,ARAUS,4,train,R0019_segment_binaural_44100_1.wav,bird_00007.wav,-3,False,,R0019_360,R0019_360,0.0,30.0,Other,1,4.0,1.0,1.0,1.0,2.0,3.0,5.0,4.0,5.0,0.28033,-0.78033,57.74,12.1,1.33,0.0238,0.0391,0.109
ARAUS_014297,ARAUS,4,train,R0019_segment_binaural_44100_1.wav,bird_00023.wav,-6,False,,R0019_360,R0019_360,0.0,30.0,Other,1,4.0,4.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,0.75,-0.56066,59.29,12.4,1.41,0.025,0.0357,0.236
ARAUS_014298,ARAUS,4,train,R0019_segment_binaural_44100_1.wav,bird_00026.wav,-6,False,,R0019_360,R0019_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,-0.5,58.35,12.5,1.38,0.0221,0.0279,0.133
ARAUS_014299,ARAUS,4,train,R0019_segment_binaural_44100_1.wav,bird_00030.wav,0,False,,R0019_360,R0019_360,0.0,30.0,Other,1,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.073223,0.28033,56.6,12.1,1.34,0.0223,0.0164,0.145
ARAUS_014300,ARAUS,4,train,R0019_segment_binaural_44100_1.wav,bird_00030.wav,6,False,,R0019_360,R0019_360,0.0,30.0,Other,1,4.0,2.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,0.207107,-0.75,55.92,11.7,1.31,0.0228,0.0114,0.121
ARAUS_014301,ARAUS,4,train,R0019_segment_binaural_44100_1.wav,bird_00031.wav,-3,False,,R0019_360,R0019_360,0.0,30.0,Other,1,5.0,2.0,2.0,1.0,1.0,4.0,4.0,5.0,4.0,0.56066,-0.646447,62.2,13.0,1.51,0.0232,0.0551,0.237
ARAUS_014302,ARAUS,4,train,R0019_segment_binaural_44100_1.wav,bird_00031.wav,6,False,,R0019_360,R0019_360,0.0,30.0,Other,1,5.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,0.633883,-0.633883,57.46,12.1,1.39,0.0228,0.0225,0.175
ARAUS_014303,ARAUS,4,train,R0019_segment_binaural_44100_1.wav,bird_00033.wav,6,False,,R0019_360,R0019_360,0.0,30.0,Other,1,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,56.58,11.7,1.35,0.0238,0.0104,0.112
ARAUS_014304,ARAUS,4,train,R0019_segment_binaural_44100_1.wav,bird_00034.wav,-6,False,,R0019_360,R0019_360,0.0,30.0,Other,1,5.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,0.926777,-0.176777,59.13,12.4,1.3,0.0235,0.0679,0.16
ARAUS_014305,ARAUS,4,train,R0019_segment_binaural_44100_1.wav,bird_00038.wav,6,False,,R0019_360,R0019_360,0.0,30.0,Other,1,4.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,0.5,-0.25,56.34,11.8,1.34,0.023,0.0135,0.136
ARAUS_014306,ARAUS,4,train,R0019_segment_binaural_44100_1.wav,bird_00058.wav,-6,False,,R0019_360,R0019_360,0.0,30.0,Other,1,3.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,0.103553,-0.292893,61.09,12.7,1.46,0.0243,0.0415,0.153
ARAUS_014307,ARAUS,4,train,R0019_segment_binaural_44100_1.wav,bird_00062.wav,-3,False,,R0019_360,R0019_360,0.0,30.0,Other,1,4.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,0.426777,-0.323223,57.43,11.9,1.32,0.0247,0.0378,0.122
